"","species","records","worms_id","rank_name"
"13020",NA,2,204386,"Genus"
"13021",NA,3,204574,"Genus"
"13022",NA,1,204916,"Genus"
"13023",NA,1,205187,"Genus"
"13024",NA,1,205435,"Genus"
"13025",NA,1,205551,"Genus"
"13026",NA,2,205558,"Genus"
"13027",NA,1,205620,"Genus"
"13028",NA,1,205676,"Genus"
"13029",NA,3,205893,"Genus"
"13030",NA,1,205903,"Genus"
"13031",NA,1,206125,"Genus"
"13032",NA,2,206175,"Genus"
"13033",NA,2,206211,"Genus"
"13034",NA,2,206295,"Genus"
"13035",NA,1,206450,"Genus"
"13036",NA,1,206502,"Genus"
"13037",NA,1,206517,"Genus"
"13038",NA,3,206604,"Genus"
"13039",NA,1,206607,"Genus"
"13040",NA,1,225675,"Genus"
"13041",NA,1,231403,"Genus"
"13042",NA,660,231748,"Genus"
"13043",NA,4,231787,"Genus"
"13044",NA,137,231788,"Genus"
"13045",NA,61,231789,"Genus"
"13046",NA,7,233759,"Genus"
"13047",NA,87,234037,"Genus"
"13048",NA,2,234062,"Genus"
"13049",NA,3,235850,"Genus"
"13050",NA,1,235851,"Genus"
"13051",NA,2,235863,"Genus"
"13052",NA,3,236129,"Genus"
"13053",NA,8,236537,"Genus"
"13054",NA,135,236746,"Family"
"13055",NA,18,719474,"Infraorder"
"13056",NA,1,240672,"Genus"
"13057",NA,2,240955,"Genus"
"13058",NA,4,242195,"Suborder"
"13059","Ophiura (Ophiuroglypha) irrorata",4,244317,"Species"
"13060",NA,77,246140,"Genus"
"13061",NA,33,246713,"Subfamily"
"13062",NA,8,246913,"Genus"
"13063",NA,1,247923,"Genus"
"13064",NA,1,247925,"Genus"
"13065",NA,20,247929,"Genus"
"13066",NA,4,248081,"Genus"
"13067",NA,6,248352,"Family"
"13068",NA,1,248744,"Genus"
"13069",NA,3,264971,"Genus"
"13070",NA,29,267118,"Subfamily"
"13071",NA,3,267729,"Genus"
"13072",NA,1,267770,"Genus"
"13073",NA,2,268802,"Genus"
"13074",NA,149,292685,"Superfamily"
"13075",NA,1,292726,"Genus"
"13076",NA,3,292941,"Suborder"
"13077",NA,1,298341,"Genus"
"13078",NA,153,322588,"Subfamily"
"13079",NA,3,324763,"Genus"
"13080",NA,1,324874,"Genus"
"13081",NA,26,325351,"Subfamily"
"13082",NA,4,325353,"Subfamily"
"13083",NA,1,341410,"Genus"
"13084",NA,2,345756,"Genus"
"13085",NA,2,369198,"Genus"
"13086",NA,21,369319,"Genus"
"13087","Daphnia cristata",101,378582,"Species"
"13088",NA,6,382214,"Superfamily"
"13089",NA,3,383013,"Genus"
"13090","Parachiton hylkiae",1,386611,"Species"
"13091",NA,3,393037,"Family"
"13092",NA,164,393946,"Family"
"13093",NA,1,394438,"Family"
"13094",NA,9,394626,"Genus"
"13095",NA,13,411555,"Suborder"
"13096",NA,1,414988,"Genus"
"13097",NA,3,415046,"Genus"
"13098",NA,1,415155,"Genus"
"13099",NA,1,415681,"Genus"
"13100",NA,1,415685,"Genus"
"13101",NA,1,415852,"Genus"
"13102",NA,1,425500,"Subclass"
"13103",NA,2,425527,"Genus"
"13104",NA,1,430450,"Family"
"13105",NA,54,7,"Kingdom"
"13106",NA,1,1028,"Order"
"13107",NA,11,1414,"Suborder"
"13108",NA,1,1565,"Family"
"13109",NA,297,17666,"Order"
"13110",NA,3,106058,"Family"
"13111",NA,6,109393,"Order"
"13112",NA,5,110748,"Family"
"13113",NA,7,129628,"Genus"
"13114",NA,351,135334,"Suborder"
"13115",NA,1,137000,"Family"
"13116",NA,1,146547,"Order"
"13117",NA,1,147118,"Family"
"13118",NA,23,148915,"Order"
"13119",NA,2252,148971,"Subclass"
"13120",NA,335,149001,"Order"
"13121",NA,33,150305,"Infraclass"
"13122",NA,8,150922,"Suborder"
"13123",NA,1,153575,"Suborder"
"13124",NA,2,160573,"Class"
"13125",NA,1,160582,"Order"
"13126",NA,12,160597,"Order"
"13127",NA,1,176808,"Family"
"13128",NA,466,178738,"Order"
"13129",NA,2,196235,"Family"
"13130",NA,1,248285,"Family"
"13131",NA,1,345988,"Family"
"13132",NA,2,367357,"Family"
"13133",NA,1,382228,"Order"
"13134",NA,18,411581,"Suborder"
"13135",NA,6,416243,"Class"
"13136",NA,1,431322,"Subfamily"
"13137",NA,2,839,"Order"
"13138",NA,46,22970,"Order"
"13139",NA,1,104922,"Order"
"13140",NA,23,163062,"Order"
"13141",NA,5,18814,"Phylum"
"13142","Adelosina pulchella",5,112538,"Species"
"13143","Adercotryma glomeratum",26,417607,"Species"
"13144","Alvania beanii",72,416615,"Species"
"13145","Amphibalanus eburneus",3,421138,"Species"
"13146","Amphicoryna hirsuta",6,417824,"Species"
"13147","Amphitrite edwardsii",3,332950,"Species"
"13148","Apherusa sarsi",15,102174,"Species"
"13149","Apohyale perieri",1,236509,"Species"
"13150","Apolochus neapolitanus",241,236495,"Species"
"13151","Aricidea nolani",23,157218,"Species"
"13152","Astrononion stelligerum",260,113552,"Species"
"13153","Axinus grandis",1,141653,"Species"
"13154","Basterotia quadrata",1,420830,"Species"
"13155","Biloculinella labiata",55,112511,"Species"
"13156","Bolivina alata",84,112964,"Species"
"13157","Bolivina albatrossi",138,112965,"Species"
"13158","Bolivina striatula",52,112989,"Species"
"13159","Bolivina subaenariensis",96,112990,"Species"
"13160","Bougainvillia muscus",50,117328,"Species"
"13161","Canthariella brevis",2,417202,"Species"
"13162","Carinaria lamarckii",5,416623,"Species"
"13163","Ceratophyllum demersum",5,416204,"Species"
"13164","Chilostomella ovoidea",29,113554,"Species"
"13165","Chironomus halophilus",6,248054,"Species"
"13166","Chrysymenia ventricosa",5,145845,"Species"
"13167","Cibicides floridanus",19,418060,"Species"
"13168","Cibicidoides pachyderma",219,112884,"Species"
"13169","Cirolana cranchi",33,118839,"Species"
"13170","Clytia mccradyi",2,284378,"Species"
"13171","Codonella aspera",6,221255,"Species"
"13172","Codonella perforata",1,417138,"Species"
"13173","Cornuloculina inconstans",2,112786,"Species"
"13174","Coryne eximia",66,151860,"Species"
"13175","Coxliella declivis",3,417180,"Species"
"13176","Coxliella fasciata",2,417181,"Species"
"13177","Coxliella laciniosa",4,183559,"Species"
"13178","Cribellopora trichotoma",1,111402,"Species"
"13179","Crithionina hispida",3,114157,"Species"
"13180","Cystisoma longipes",11,458656,"Species"
"13181",NA,1,125819,"Genus"
"13182","Dictyocysta extensa",3,417169,"Species"
"13183","Dictyocysta muelleri",3,417171,"Species"
"13184","Didinium nasutum",10,417328,"Species"
"13185","Discanomalina coronata",72,417998,"Species"
"13186","Discorbis villardeboanus",6,113154,"Species"
"13187","Doryteuthis (Amerigo) pealeii",3,410354,"Species"
"13188","Elphidium translucens",4,113288,"Species"
"13189","Eutintinnus fraknoii",16,235771,"Species"
"13190","Eutintinnus latus",3,183569,"Species"
"13191","Eutintinnus medius",3,417213,"Species"
"13192","Favella azorica",4,417248,"Species"
"13193","Favella campanula",4,417249,"Species"
"13194","Favella ehrenbergii",6,235761,"Species"
"13195","Fissurina castanea",46,417869,"Species"
"13196","Gavelinopsis translucens",64,113160,"Species"
"13197","Glabratella hexacamerata",1,418041,"Species"
"13198","Globobulimina affinis",12,113060,"Species"
"13199","Globulina gibba",1,113656,"Species"
"13200","Glycera rouxii",191,130127,"Species"
"13201","Guttulina communis",6,113662,"Species"
"13202","Gyrinomimus myersi",2,277900,"Species"
"13203","Heteromysis (Heteromysis) microps",1,120037,"Species"
"13204","Heteromysis (Heteromysis) norvegica",21,120039,"Species"
"13205","Heterotanais oerstedii",67,136466,"Species"
"13206","Laurencia chondrioides",1,144816,"Species"
"13207","Lenticulina calcar",22,113784,"Species"
"13208","Lenticulina cultrata",25,113785,"Species"
"13209","Lenticulina gibba",12,113788,"Species"
"13210","Lenticulina orbicularis",15,113790,"Species"
"13211","Leprotintinnus nordqvistii",2,427570,"Species"
"13212","Lipobranchius jeffreysii",298,333843,"Species"
"13213","Loligo forbesii",17559,416668,"Species"
"13214","Lophocladia trichoclados",1,144836,"Species"
"13215","Lophosiphonia obscura",18,146367,"Species"
"13216","Macrotritopus defilippi",4,534126,"Species"
"13217",NA,567,129341,"Genus"
"13218","Melonis pompilioides",1,113564,"Species"
"13219","Mesacmaea mitchellii",32,416481,"Species"
"13220","Miliolinella suborbicularis",7,417689,"Species"
"13221","Myriophyllum spicatum",30,416205,"Species"
"13222","Nannonyx goesii",4,416570,"Species"
"13223",NA,162,145,"Family"
"13224","Neanthes acuminata",118,157496,"Species"
"13225","Neodenticula seminae",81,196813,"Species"
"13226","Neogonodactylus torus",2,408954,"Species"
"13227","Neolenticulina peregrina",35,113807,"Species"
"13228","Nereia filiformis",31,145911,"Species"
"13229","Niobia dendrotentaculata",2,117766,"Species"
"13230","Nonion commune",15,113585,"Species"
"13231","Nubecularia lucifuga",15,112782,"Species"
"13232","Nullosetigera bidentata",3,344706,"Species"
"13233","Nullosetigera helgae",12,361514,"Species"
"13234","Oolina apiopleura",8,113217,"Species"
"13235",NA,117,902,"Family"
"13236","Orchomenella gerulicorbis",7,102686,"Species"
"13237","Pachos dentatum",2,364138,"Species"
"13238","Paracalanus pygmaeus",2,149722,"Species"
"13239","Paraheterorhabdus compactus",2,254603,"Species"
"13240","Paramysis (Longidentia) helleri",5,120149,"Species"
"13241","Paramysis (Longidentia) nouveli",8,120156,"Species"
"13242","Paramysis (Pseudoparamysis) bacescoi",2,120145,"Species"
"13243","Parasagitta megalophthalma",1,105442,"Species"
"13244","Peneroplis pertusus",11,112815,"Species"
"13245","Persa incolorata",3,117862,"Species"
"13246","Phalacroma rotundatum",898,156505,"Species"
"13247","Philomedes lilljeborgii",21,183344,"Species"
"13248","Phronimella elongata",2,236611,"Species"
"13249","Planctoteuthis danae",1,342249,"Species"
"13250","Pleurotomella packardii",1,139352,"Species"
"13251",NA,1544,939,"Family"
"13252","Poroecus apiculatus",1,417141,"Species"
"13253","Praeglobobulimina spinescens",43,113063,"Species"
"13254","Propebela cancellatus",4,434726,"Species"
"13255","Proplectella subcaudata",2,417244,"Species"
"13256","Protorhabdonella simplex",5,341672,"Species"
"13257",NA,1,2096,"Family"
"13258","Quinqueloculina jugosa",4,112641,"Species"
"13259","Rhabdonella amor",3,341673,"Species"
"13260","Rhabdonella elegans",3,183577,"Species"
"13261",NA,4,334695,NA
"13262",NA,1936,149069,"Genus"
"13263","Riparia riparia",6,225984,"Species"
"13264","Robertinoides bradyi",11,113691,"Species"
"13265","Rosalina obtusa",9,418032,"Species"
"13266","Sahulia conica",6,114253,"Species"
"13267","Salmacina incrustans",2,131040,"Species"
"13268","Salpingella attenuata",1,417229,"Species"
"13269","Salpingella gracilis",1,417232,"Species"
"13270","Salpingella subconica",2,417235,"Species"
"13271","Semicassis granulata",7,419784,"Species"
"13272","Sepiola rondeletii",3,141459,"Species"
"13273","Sigmoilina sigmoidea",15,112697,"Species"
"13274","Sigmoilopsis schlumbergeri",205,112704,"Species"
"13275","Siphotextularia concava",27,114255,"Species"
"13276","Siriella clausii",10,226375,"Species"
"13277","Sphaerogypsina globulus",1,417984,"Species"
"13278","Spiroloculina ornata",25,112734,"Species"
"13279","Spiroplectinella wrightii",79,114231,"Species"
"13280","Stenopus spinosus",5,107721,"Species"
"13281",NA,96,101409,"Family"
"13282","Strebloides advenus",2,418020,"Species"
"13283","Stuckenia pectinata",83,588573,"Species"
"13284","Subreophax aduncus",3,114022,"Species"
"13285",NA,2,106982,"Genus"
"13286","Tenuitella iota",8,418112,"Species"
"13287","Tetraloides heterodactylus",3,443862,"Species"
"13288","Tintinnopsis brandti",49,378493,"Species"
"13289","Tintinnopsis cylindrica",18,345439,"Species"
"13290","Tintinnopsis dadayi",3,417147,"Species"
"13291","Tintinnopsis levigata",2,417151,"Species"
"13292","Tintinnopsis parvula",7,417153,"Species"
"13293","Tritonia hombergii",352,416648,"Species"
"13294","Undella claparedei",3,341684,"Species"
"13295","Veleroninoides scitulus",1,417583,"Species"
"13296","Virgularia mirabilis",896,128539,"Species"
"13297","Xystonella longicauda",7,417260,"Species"
"13298","Zannichellia palustris",46,416222,"Species"
"13299",NA,1062,1267,"Phylum"
"13300","Cumella (Cumella) pygmaea",13,181492,"Subspecies"
"13301",NA,77,1820,"Class"
"13302","Geryonia proboscidalis",2,117567,"Species"
"13303",NA,3,22612,"Class"
"13304","Iphinoe elisae",99,110455,"Species"
"13305","Liriope tetraphylla",4,117568,"Species"
"13306",NA,12,596365,"Genus"
"13307","Nematonereis unicornis",383,594957,"Species"
"13308","Neosiphonia harveyi",29,233888,"Species"
"13309","Podon leuckartii",897,106277,"Species"
"13310",NA,264,135220,"Class"
"13311","Umbraculum umbraculum",55,141879,"Species"
"13312","Brizalina subspinescens",92,113013,"Species"
"13313","Typhinellus labiatus",1,181042,"Species"
"13314",NA,1,370437,"Phylum"
"13315",NA,1,411789,"Subfamily"
"13316",NA,20,415780,"Genus"
"13317",NA,3,415670,"Genus"
"13318",NA,2,416206,"Genus"
"13319",NA,30,415917,"Genus"
"13320",NA,1,112022,"Genus"
"13321",NA,4,112247,"Genus"
"13322",NA,2,112260,"Genus"
"13323",NA,12,341300,"Genus"
"13324",NA,2319,160567,"Genus"
"13325",NA,6,112248,"Genus"
"13326",NA,351,117219,"Genus"
"13327",NA,8,439297,"Genus"
"13328",NA,2,112138,"Genus"
"13329",NA,1,150205,"Genus"
"13330",NA,1,450030,"Phylum"
"13331",NA,43,112251,"Genus"
"13332",NA,1,416098,"Genus"
"13333",NA,7,415747,"Genus"
"13334",NA,208,176788,"Superfamily"
"13335",NA,13,415826,"Genus"
"13336","Rhabditis (Pellioditis) marina",8,122273,"Species"
"13337","Bathypolypus pugniger",1,181387,"Species"
"13338","Haplophragmoides membranaceum",1,113952,"Species"
"13339","Alexandrium minutum",1873,109711,"Species"
"13340","Ancistrosyllis fioronii",1,130694,"Species"
"13341","Pseudo-nitzschia subpacifica",150,418222,"Species"
"13342","Karrerulina conversa",2,254688,"Species"
"13343","Perinereis tenuisetis",1,130415,"Species"
"13344","Odostomia striolata",3,141017,"Species"
"13345","Navicula lineola",28,642323,"Species"
"13346","Cribrostomoides subglobosum",9,254681,"Species"
"13347","Chaetoceros ceratosporus",878,149297,"Species"
"13348","Onchnesoma steenstrupii",355,410742,"Subspecies"
"13349","Psammosphaera parva",4,114185,"Species"
"13350","Gazelletta hexanema",31,877647,"Species"
"13351","Gymnodinium japonicum",121,232793,"Species"
"13352","Woloszynskia reticulata",41,376076,"Species"
"13353","Dischides politus",30,140012,"Species"
"13354","Amphitrite cirrata",109,131474,"Species"
"13355","Methanosarcina barkeri",6,559505,"Species"
"13356","Trochammina globigeriniformis",8,254420,"Subspecies"
"13357","Daphnia cucullata",34,378586,"Subspecies"
"13358","Haploniscus bicuspis",2,118656,"Species"
"13359","Hesiospina aurantiaca",162,333615,"Species"
"13360","Diploneis littoralis",54,NA,"Subspecies"
"13361",NA,1,559777,"Genus"
"13362","Aricidea (Aricidea) minuta",808,730747,"Species"
"13363","Harmothoe goreensis",1,130767,"Species"
"13364","Hamingia arctica",1,110364,"Species"
"13365","Thoracosphaera heimii",128,110277,"Species"
"13366","Manzonia lusitanica",7,345741,"Species"
"13367","Lanceola laticarpa",5,510142,"Species"
"13368","Peridiniella danica",1110,233369,"Species"
"13369",NA,1,571418,"Genus"
"13370","Umbellula encrinus",3,128529,"Species"
"13371","Tintinnidium mucicola",3,247944,"Species"
"13372","Eutreptiella braarudii",230,248121,"Species"
"13373","Procetichthys kreffti",1,282357,"Species"
"13374","Entomoneis paludosa",6,NA,"Subspecies"
"13375","Gaidropsarus biscayensis",58,126452,"Species"
"13376","Pseudomma antarcticum",2,226237,"Species"
"13377","Beringius turtoni",5,138855,"Species"
"13378","Nebaliopsis typica",8,149681,"Species"
"13379","Parafissurina groenlandica",1,113233,"Species"
"13380","Henricia perforata",53,123971,"Species"
"13381","Protoperidinium breve",53,110209,"Species"
"13382","Similiphora triclotae",5,141726,"Species"
"13383","Rupertina stabilis",4,113481,"Species"
"13384","Peniagone longipapillata",16,345444,"Species"
"13385","Labrospira crassimargo",1,113957,"Species"
"13386","Atherospio guillei",4,478336,"Species"
"13387","Nitzschia promare",31,577619,"Species"
"13388","Ophioplinthus pseudotessellata",2,322596,"Species"
"13389","Pterosperma vanhoeffenii",12,345881,"Species"
"13390","Glicera capitata",14,130118,"Species"
"13391","Turrisipho lachesis",15,138933,"Species"
"13392","Cylindropyxis tremulans",13,577857,"Species"
"13393","Keratella quadrata",537,378585,"Subspecies"
"13394","Munidopsis acutispina",2,107169,"Species"
"13395","Poraniomorpha (Poraniomorpha) tumida",11,125171,"Species"
"13396","Pseudo-nitzschia granii",18,375883,"Species"
"13397","Monosiga marina",56,NA,"Subspecies"
"13398","Nitzschia neofrigida",4,700233,"Species"
"13399","Laonice asaccata",11,328634,"Species"
"13400","Dinophysis islandica",7,232193,"Species"
"13401","Portatrochammina karica",3,114323,"Species"
"13402","Vertebrata lanosa",614,475211,"Species"
"13403","Protomystides bidentata",37,152393,"Species"
"13404","Elpidia heckeri",9,423349,"Species"
"13405","Cocconeis costata",24,163856,"Species"
"13406","Grammatophora arctica",12,495800,"Species"
"13407","Marsipella cylindrica",7,113883,"Species"
"13408","Zygosphaera marsilii",5,235906,"Species"
"13409","Ophiocamax patersoni",4,322597,"Species"
"13410","Golfingia (Golfingia) elongata",563,175026,"Species"
"13411","Chaetoceros invisibilis",3,842303,"Species"
"13412","Fossula arctica",38,578570,"Species"
"13413","Euphausia krohnii",57,110687,"Species"
"13414","Policordia (Policordia) densicostata",2,141952,"Species"
"13415","Placopsilinella aurantiaca",7,112441,"Species"
"13416",NA,2,137768,"Genus"
"13417","Gyrodinium estuariale",70,109852,"Species"
"13418","Pterosperma polygonum",30,341610,"Species"
"13419","Navicula microcephala",3,172827,"Species"
"13420","Pseudoflustra anderssoni",1,111084,"Species"
"13421","Prorocentrum cordatum",2075,232376,"Species"
"13422",NA,1,571354,"Genus"
"13423",NA,5,248349,"Genus"
"13424",NA,2,144122,"Genus"
"13425","Harmothoe gilchristi",1,130765,"Species"
"13426","Asteromphalus hookeri",2,162259,"Species"
"13427","Meterythrops robustus",4,446462,"Species"
"13428","Daphnia cristata",208,378583,"Subspecies"
"13429","Peridiniella catenata",1332,110156,"Species"
"13430","Spirorbis (Spirorbis) spirorbis",285,334842,"Species"
"13431","Mesothuria milleri",4,345448,"Species"
"13432","Pyramichlamys vectensis",1,573804,"Species"
"13433","Diploneis littoralis",4,NA,"Subspecies"
"13434","Navicula pellucidula",1,577600,"Species"
"13435","Thalycrocuma sarradini",2,1033513,"Species"
"13436","Bythocaris leucopis",15,254699,"Species"
"13437","Planispirinoides bucculentus",3,112572,"Species"
"13438","Benthodytes gosarsi",4,345442,"Species"
"13439","Patinella verrucaria",3,146845,"Species"
"13440","Entomoneis punctulata",6,593847,"Species"
"13441","Anasterias perrieri",2,234868,"Species"
"13442","Nitzschia hybrida",1,175419,"Species"
"13443","Cyclotella litoralis",11,495530,"Species"
"13444","Protoperidinium islandicum",15,110227,"Species"
"13445","Navicula transitans",121,175320,"Variety"
"13446","Diplopelta parva",34,233677,"Species"
"13447","Navicula elegans",5,962673,"Species"
"13448","Tromikosoma koehleri",9,124348,"Species"
"13449","Semivermilia torulosa",1,131046,"Species"
"13450","Mitrella bruggeni",7,139198,"Species"
"13451","Papillicardium papillosum",83,181349,"Species"
"13452","Giardella thompsoni",1,128776,"Species"
"13453","Oikopleura (Vexillaria) vanhoeffeni",265,103417,"Species"
"13454",NA,17,562628,"Genus"
"13455",NA,11,564386,"Phylum"
"13456","Hermesinum adriaticum",113,573880,"Species"
"13457","Cochlodinium schuettii",28,109774,"Species"
"13458","Politolana microphthalma",6,118864,"Species"
"13459","Psednos groenlandicus",3,159538,"Species"
"13460","Punctulum wyvillethomsoni",23,423708,"Species"
"13461","Hymenopenaeus chacei",3,107116,"Species"
"13462",NA,332,946,"Family"
"13463","Raja brachyura",777,367297,"Species"
"13464","Lyonsiella subquadrata",2,141951,"Species"
"13465","Falsilandrumius angulifrons",1,346467,"Species"
"13466",NA,118,602101,"Genus"
"13467",NA,83,160563,"Genus"
"13468","Cassidulina teretis",129,113085,"Species"
"13469","Pyrgoella sphaera",27,112605,"Species"
"13470","Spectrunculus crassus",9,712481,"Species"
"13471","Warnowia maculata",7,233137,"Species"
"13472","Atlantiella atlantica",1,114299,"Species"
"13473","Navicula transitans",143,175321,"Forma"
"13474","Heterosigma akashiwo",661,160585,"Species"
"13475","Paracalliactis consors",2,283639,"Species"
"13476","Korethraster hispidus",15,124123,"Species"
"13477","Amphidinium fusiforme",102,418121,"Species"
"13478","Nuculana minuta",133,140577,"Species"
"13479",NA,35,144067,"Genus"
"13480","Ophiura nitida",2,124927,"Species"
"13481","Bythocaris simplicirostris",5,107498,"Species"
"13482","Phaeodactylum tricornutum",179,175584,"Species"
"13483",NA,1,571309,"Genus"
"13484","Sthenelanella corallicola",1,332190,"Species"
"13485","Crithionina cushmani",7,254682,"Species"
"13486",NA,17198,1130,"Order"
"13487","Pseudotanais (Pseudotanais) affinis",11,136500,"Species"
"13488","Cancer productus",3,440382,"Species"
"13489","Ophiothamnus chariis",1,125051,"Species"
"13490","Chaetoceros seiracanthus",28,163118,"Species"
"13491","Thalassiosira constricta",211,345531,"Species"
"13492","Glenodinium pilula",11,571649,"Species"
"13493","Bathyraja pallida",3,105866,"Species"
"13494","Altelatipes falkenhaugae",7,514089,"Species"
"13495","Microporella arctica",2,111420,"Species"
"13496","Amphicteis ninonae",5,129786,"Species"
"13497","Chaetoceros ingolfianus",6,156613,"Species"
